tier,district_bn,upazila_bn,unit_bn,key1,key2,key3,name_en,score,nsim,roll_voters,registered,union_ward_bn,voters,u35,first_time,muslim,hindu,indigenous,christian,buddhist,unknown,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65p,ward_no,ukey,n_centres,cid,cast,turnout,bnp_share,jamaat_share,ncp_share,iab_share,bnp_coal_share,jam_coal_share,classified,minority_pct,hindu_pct,u35_pct,first_time_pct,roll_ratio,district_en,belt,ok,jam_stood,bnp_stood,seat_winner
union,বরঙ্গনা,আমতলী,কুকুয়া,Barguna,Amtali,Kukua,Kukua,0.929,0.909,25276,25041,কুকুয়া,25276,8321,8738,24460,740,35,2,0,39,2409,5912,6030,4721,3050,3154,,Barguna||Amtali||Kukua,8,109,12963.0,51.76710195279741,34.930185913754535,0.0,0.0,62.01496567152665,34.930185913754535,2.630563912674535,25237,3.078812854142727,2.9322027182311685,32.92055705016617,34.57034340876721,1.009384609240845,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,আমতলী,ঙ্গলিশাখালী,Barguna,Amtali,Gulisakhali,Gulisakhali,0.873,0.833,28184,27926,ঙ্গলিশাখালী,28184,9324,9866,26891,1269,14,1,0,9,2856,6468,6587,5207,3455,3611,,Barguna||Amtali||Gulisakhali,9,109,14180.0,50.77705364176753,38.81523272214386,0.0,0.0,58.80818053596615,38.81523272214386,1.8829337094499294,28175,4.557231588287489,4.50399290150843,33.0826000567698,35.00567697984672,1.0092387022846094,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,আমতলী,চাওড়া,Barguna,Amtali,Chaora,Chaora,0.873,0.833,19851,19668,চাওড়া,19851,6533,6840,18732,1100,12,2,0,5,2142,4391,4928,3665,2377,2348,,Barguna||Amtali||Chaora,9,109,11528.0,58.61297539149888,40.84836918806384,0.0,0.0,56.37578070784178,40.84836918806384,2.4375433726578764,19846,5.613221807920992,5.542678625415701,32.910180847312475,34.45670243312679,1.0093044539353264,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,আমতলী,হলদিয়া,Barguna,Amtali,Haldia,Haldia,0.873,0.833,30851,30547,হলদিয়া,30851,9372,9855,28656,2141,42,4,0,8,3047,6325,7950,5836,3678,4015,,Barguna||Amtali||Haldia,10,109,15748.0,51.55334402723672,43.60553721107442,0.0,0.0,54.50215900431801,43.60553721107442,1.4859029718059436,30843,7.090749927049898,6.941607496028272,30.378269748144305,31.943859194191436,1.0099518774347727,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,পাথরঘাটা,পাথরঘাটা,Barguna,Patharghata,Patharghata,Patharghata,0.961,0.952,24701,24387,পাথরঘাটা,24701,8291,8751,23369,1295,18,6,0,13,2979,5312,6044,4452,2932,2982,,Barguna||Patharghata||Patharghata,9,110,16241.0,66.59695739533358,48.63616772366234,40.81645218890463,0.0,9.907025429468629,48.63616772366234,40.81645218890463,24688,5.342676604018147,5.24546338302009,33.56544269462775,35.42771547710619,1.0128757124697585,Barguna,False,1,True,True,BNP
union,বরঙ্গনা,পাথরঘাটা,কালমেঘা,Barguna,Patharghata,Kalamegha,Kalamegha,0.953,0.941,24372,24115,কালমেঘা,24372,7831,8219,22757,1571,21,10,0,13,2930,4901,5782,4301,3080,3378,,Barguna||Patharghata||Kalamegha,9,110,14399.0,59.709724238026126,36.578929092298075,48.802000138898535,0.0,13.709285367039378,36.578929092298075,48.802000138898535,24359,6.576624656184572,6.4493616322509135,32.13113408829805,33.723124897423276,1.0106572672610408,Barguna,False,1,True,True,BNP
union,বরঙ্গনা,পাথরঘাটা,কাঁঠালতলী,Barguna,Patharghata,Kanthaltali,Kanthaltali,0.921,0.9,19042,18767,কাঁঠালতলী,19042,6262,6593,15359,3637,8,30,0,8,2323,3939,4464,3409,2457,2450,,Barguna||Patharghata||Kanthaltali,8,110,11723.0,62.46603079874247,47.487844408427875,46.54951804145696,0.0,5.058432141943189,47.487844408427875,46.54951804145696,19034,19.307554901754756,19.10791215719239,32.88520113433463,34.623463921856946,1.0146533809346192,Barguna,False,1,True,True,BNP
union,বরঙ্গনা,পাথরঘাটা,নাচনাপাড়া,Barguna,Patharghata,Nachnapara,Nachnapara,0.92,0.9,11086,10849,নাচনাপাড়া,11086,3613,3789,9931,1143,6,3,0,3,1293,2320,2595,2017,1446,1415,,Barguna||Patharghata||Nachnapara,4,110,6716.0,61.90432297907641,53.141751042287076,44.52054794520548,0.0,1.4145324597974984,53.141751042287076,44.52054794520548,11083,10.394297572859335,10.313092123071371,32.590654880028865,34.178242828793074,1.0218453313669462,Barguna,False,1,True,True,BNP
union,বরঙ্গনা,পাথরঘাটা,চরদুয়ানী,Barguna,Patharghata,Char Duani,Char Duani,0.914,0.889,21282,21019,চরদুয়ানী,21282,6961,7387,17823,3426,4,19,2,8,2492,4469,5309,3697,2639,2676,,Barguna||Patharghata||Char Duani,8,110,13968.0,66.454160521433,47.723367697594504,34.8868843069874,0.0,16.802691867124857,47.723367697594504,34.8868843069874,21274,16.22167904484347,16.104164708094387,32.708392068414625,34.710083638755755,1.0125124887006993,Barguna,False,1,True,True,BNP
union,বরঙ্গনা,পাথরঘাটা,রায়হানপুর,Barguna,Patharghata,Rayhanpur,Rayhanpur,0.913,0.889,14358,14123,রায়হানপুর,14358,4530,4783,13740,600,3,5,0,10,1660,2870,3574,2667,1908,1679,,Barguna||Patharghata||Rayhanpur,6,110,7892.0,55.880478651844506,42.87886467308667,53.18043588443994,0.0,2.9776989356310186,42.87886467308667,53.18043588443994,14348,4.237524393643714,4.181767493727349,31.550355202674467,33.312439058364674,1.016639524180415,Barguna,False,1,True,True,BNP
union,বরঙ্গনা,পাথরঘাটা,কাকচিড়া,Barguna,Patharghata,Kakchira,Kakchira,0.903,0.875,19437,19178,কাকচিড়া,19437,6371,6730,18038,1360,5,14,0,20,2344,4027,4723,3423,2467,2453,,Barguna||Patharghata||Kakchira,8,110,11376.0,59.31796850557931,51.31856540084388,39.389943741209564,0.0,8.271800281293952,51.31856540084388,39.389943741209564,19417,7.10202399958799,7.004171602204254,32.77769203066317,34.62468487935381,1.0135050578788194,Barguna,False,1,True,True,BNP
union,বরঙ্গনা,বরঙ্গনা সদর,গৌরীচন্না,Barguna,Barguna Sadar,Gourichanna,Gourichanna,0.96,0.952,25437,25038,গৌরীচন্না,25437,8259,8629,21241,4141,25,4,0,26,2984,5275,6054,4811,3227,3086,,Barguna||Barguna Sadar||Gourichanna,10,109,13657.0,54.545091460979314,45.09042981621147,0.0,0.0,52.63967196309585,45.09042981621147,1.8744965951526689,25411,16.410216048168117,16.296092243516586,32.46845146833353,33.923025514015016,1.0159357776180207,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,বরঙ্গনা সদর,নলটোনা,Barguna,Barguna Sadar,Naltona,Naltona,0.939,0.923,18209,17982,নলটোনা,18209,5782,6032,17680,506,11,0,0,12,2148,3634,4559,3571,2148,2149,,Barguna||Barguna Sadar||Naltona,8,109,9815.0,54.58236013791569,52.77636271013755,0.0,0.0,45.05348955680081,52.77636271013755,1.8746816097809476,18197,2.841127658405232,2.780678133758312,31.75352847492998,33.12647591850184,1.012623734845957,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,বরঙ্গনা সদর,আয়লা পাতাকাটা,Barguna,Barguna Sadar,Ayla Patakata,Ayla Patakata,0.935,0.917,19391,19194,আয়লা পাতাকাটা,19391,6187,6517,18377,954,18,0,0,42,2383,3804,4770,3605,2415,2414,,Barguna||Barguna Sadar||Ayla Patakata,8,109,9793.0,51.02115244347192,41.07015214949454,0.0,0.0,57.25518227305218,41.07015214949454,1.3581129378127235,19349,5.023515427153858,4.930487363688046,31.90655458717962,33.608375019338865,1.010263624049182,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,বরঙ্গনা সদর,বদরখালী,Barguna,Barguna Sadar,Badarkhali,Badarkhali,0.914,0.889,26015,25723,বদরখালী,26015,8405,8823,23720,2228,26,7,0,34,3290,5115,6120,4808,3083,3599,,Barguna||Barguna Sadar||Badarkhali,9,109,12669.0,49.25164249893092,42.37903544083984,0.0,0.0,54.75570289683479,42.37903544083984,2.431131107427579,25981,8.70251337515877,8.575497478926907,32.308283682490874,33.91504901018643,1.0113517085876453,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,বরঙ্গনা সদর,ফুলঝুড়ি,Barguna,Barguna Sadar,Phuljhuri,Phuljhuri,0.913,0.889,13948,13752,ফুলঝুড়ি,13948,4375,4608,13754,177,10,1,0,6,1604,2771,3149,2489,1917,2018,,Barguna||Barguna Sadar||Phuljhuri,6,109,6130.0,44.575334496800465,44.48613376835237,0.0,0.0,52.85481239804241,44.48613376835237,2.3164763458401305,13942,1.3484435518576963,1.2695452589298521,31.366504158302266,33.03699455119013,1.0142524723676556,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,বরঙ্গনা সদর,"এম,বালিয়াতলী",Barguna,Barguna Sadar,M Baliatali,M Baliatali,0.89,0.857,26821,26563,"এম,বালিয়াতলী",26821,8249,8721,25836,872,57,11,0,45,3159,5090,6657,5143,3250,3522,,Barguna||Barguna Sadar||M Baliatali,9,109,14802.0,55.724127545834435,52.89150114849345,0.0,0.0,45.210106742332115,52.89150114849345,1.607890825564113,26776,3.5106065132954885,3.2566477442485806,30.755751090563365,32.515566160844116,1.009712758348078,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,বরঙ্গনা সদর,ঢলুয়া,Barguna,Barguna Sadar,Dhalua,Dhalua,0.873,0.833,24081,23917,ঢলুয়া,24081,7386,7774,23516,501,23,3,0,38,2738,4648,5863,4469,3124,3239,,Barguna||Barguna Sadar||Dhalua,9,109,14823.0,61.976836559769204,77.03568778250016,0.0,0.0,21.203535046886596,77.03568778250016,1.4706874451865344,24043,2.1919061681154597,2.0837665848687768,30.671483742369503,32.282712511938875,1.0068570472885396,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,বরঙ্গনা সদর,বুড়িরচর,Barguna,Barguna Sadar,Burirchar,Burirchar,0.865,0.824,27209,26958,বুড়িরচর,27209,8451,8832,26391,755,27,4,0,32,3101,5350,6391,5233,3387,3747,,Barguna||Barguna Sadar||Burirchar,10,109,15943.0,59.14014392759107,33.5821363607853,0.0,0.0,64.86859436743399,33.5821363607853,1.342281879194631,27177,2.892151451595099,2.7780844096110684,31.05957587562939,32.459847844463226,1.009310779731434,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,বরঙ্গনা সদর,কেওড়াবুনিয়া,Barguna,Barguna Sadar,Keorabania,Keorabania,0.819,0.762,17514,17328,কেওড়াবুনিয়া,17514,5736,6028,16894,600,8,0,0,12,2185,3551,4043,3165,2202,2368,,Barguna||Barguna Sadar||Keorabania,7,109,8319.0,48.0090027700831,38.069479504748166,0.0,0.0,60.223584565452576,38.069479504748166,1.322274311816324,17502,3.4738886984344646,3.4281796366129584,32.75094210346009,34.418179741920746,1.0107340720221607,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,বরঙ্গনা সদর,বরঙ্গনা,Barguna,Barguna Sadar,Barguna,Barguna,0.783,0.714,19179,18995,বরঙ্গনা,19179,5956,6231,18506,638,11,3,0,21,2251,3705,4400,3586,2527,2707,,Barguna||Barguna Sadar||Barguna,8,109,10065.0,52.98762832324296,56.42324888226528,0.0,0.0,41.39095876800795,56.42324888226528,1.957277694982613,19158,3.403278003967011,3.3302014824094375,31.05479952030867,32.48865947129673,1.0096867596735983,Barguna,False,1,False,True,IAB
union,বরঙ্গনা,বামনা,রামনা,Barguna,Bamna,Ramna,Ramna,0.997,1.0,16507,16303,রামনা,16507,5333,5614,15692,807,1,4,0,3,2087,3246,4129,2960,2082,2003,,Barguna||Bamna||Ramna,5,110,9657.0,59.234496718395384,42.54944599772186,52.77001139070104,0.0,3.5311173242207725,42.54944599772186,52.77001139070104,16504,4.9200193892389725,4.889723703344644,32.307505906585085,34.009814018295266,1.0125130344108446,Barguna,False,1,True,True,BNP
union,বরঙ্গনা,বামনা,বামনা,Barguna,Bamna,Bamna,Bamna,0.996,1.0,18398,18135,বামনা,18398,6188,6469,17212,1179,2,0,0,5,2289,3899,4418,3390,2241,2161,,Barguna||Bamna||Bamna,6,110,10555.0,58.20237110559691,41.582188536238746,47.740407389862625,0.0,9.284699194694458,41.582188536238746,47.740407389862625,18393,6.42092100255532,6.41004730060349,33.634090662028484,35.161430590281554,1.0145023435346017,Barguna,False,1,True,True,BNP
union,বরঙ্গনা,বামনা,বুকাবুনিয়া,Barguna,Bamna,Bukabunia,Bukabunia,0.958,0.947,18653,18448,বুকাবুনিয়া,18653,6004,6374,17651,990,4,1,0,7,2135,3869,4521,3398,2375,2355,,Barguna||Bamna||Bukabunia,6,110,10589.0,57.3991760624458,47.45490603456417,42.15695533100387,0.0,9.141561998300123,47.45490603456417,42.15695533100387,18646,5.336265150702563,5.309449747935214,32.187851820082564,34.171446952232884,1.0111123156981787,Barguna,False,1,True,True,BNP
union,বরঙ্গনা,বামনা,ডৌয়াতলা,Barguna,Bamna,Douatala,Douatala,0.902,0.875,16467,16207,ডৌয়াতলা,16467,5168,5456,14671,1745,5,13,0,33,1876,3292,4028,2910,2183,2178,,Barguna||Bamna||Douatala,5,110,8990.0,55.46985870302956,41.11234705228031,48.07563959955506,0.0,7.60845383759733,41.11234705228031,48.07563959955506,16434,10.727759522940246,10.61823049774857,31.383980081374872,33.13293253173013,1.0160424507928674,Barguna,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,আলিমাবাদ,Barishal,Mehendiganj,Alimabad,Alimabad,0.999,1.0,18632,18581,আলিমাবাদ,18632,7886,8295,18555,68,1,0,0,8,2731,5155,4509,2656,1709,1870,,Barishal||Mehendiganj||Alimabad,5,122,11292.0,60.77175609493569,47.4406659582005,42.375132837407016,0.0,9.891958908962097,47.4406659582005,42.375132837407016,18624,0.3704896907216495,0.3651202749140893,42.325032202662086,44.520180334907685,1.0027447392497713,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,চাঁনপুর,Barishal,Mehendiganj,Chanpur,Chanpur,0.997,1.0,20805,20566,চাঁনপুর,20805,7948,8321,19276,1516,10,0,0,3,2628,5320,5081,3040,2294,2442,,Barishal||Mehendiganj||Chanpur,9,122,11917.0,57.9451521929398,53.93135856339683,39.63245783334732,0.0,6.066963161869598,53.93135856339683,39.63245783334732,20802,7.335833092971829,7.287760792231516,38.20235520307618,39.99519346310983,1.0116211222405913,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,চর গোপালপুর,Barishal,Mehendiganj,Char Gopalpur,Char Gopalpur,0.965,0.957,10235,10155,চর গোপালপুর,10235,3856,4079,10118,115,0,0,0,2,1300,2556,2376,1596,1087,1320,,Barishal||Mehendiganj||Char Gopalpur,4,122,5689.0,56.02166420482521,64.4577254350501,30.19862893302865,0.0,5.027245561610124,64.4577254350501,30.19862893302865,10233,1.1238151079839733,1.1238151079839733,37.674645823155835,39.85344406448461,1.0078778926637124,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,মেহেন্দিগঞ্জ,Barishal,Mehendiganj,Mehendiganj,Mehendiganj,0.962,0.952,15029,14898,মেহেন্দিগঞ্জ,15029,5701,5949,14223,788,12,4,0,2,1972,3729,3543,2186,1606,1993,,Barishal||Mehendiganj||Mehendiganj,6,122,8552.0,57.40367834608672,64.51122544434051,22.100093545369504,0.0,13.17820392890552,64.51122544434051,22.100093545369504,15027,5.350369335196646,5.243894323550942,37.933328897464904,39.583471954221835,1.0087931265941736,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,ভাষানচর,Barishal,Mehendiganj,Bhashanchar,Bhashanchar,0.961,0.952,16132,15940,ভাষানচর,16132,5906,6194,15852,266,6,0,0,8,2062,3844,3808,2394,1837,2187,,Barishal||Mehendiganj||Bhashanchar,5,122,8566.0,53.73902132998745,54.70464627597478,35.78099462993229,0.0,9.350922250758813,54.70464627597478,35.78099462993229,16124,1.686926321012156,1.649714710989829,36.61046367468386,38.39573518472601,1.0120451693851944,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,আন্দারমানিক,Barishal,Mehendiganj,Andharmanik,Andharmanik,0.961,0.952,21060,20774,আন্দারমানিক,21060,7906,8336,20828,229,1,0,0,2,2825,5081,5296,3264,2157,2437,,Barishal||Mehendiganj||Andharmanik,9,122,11795.0,56.77770289785308,56.62568885120814,30.36032217041119,0.0,12.759643916913946,56.62568885120814,30.36032217041119,21058,1.092221483521702,1.087472694462912,37.540360873694205,39.58214624881292,1.0137672090112642,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,গোবিন্দপুর,Barishal,Mehendiganj,Gobindapur,Gobindapur,0.959,0.947,11471,11405,গোবিন্দপুর,11471,3413,3650,11153,314,2,0,0,2,1263,2150,3083,2017,1329,1629,,Barishal||Mehendiganj||Gobindapur,3,122,5402.0,47.36519070583078,56.330988522769346,41.65124028137727,0.0,1.5734912995186967,56.330988522769346,41.65124028137727,11469,2.7552532914813845,2.7378149795099835,29.753290907505885,31.819370586696888,1.0057869355545814,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,জাংগালিয়া,Barishal,Mehendiganj,Jangalia,Jangalia,0.915,0.889,17362,17263,জাংগালিয়া,17362,6706,7039,17317,43,0,0,0,2,2191,4515,4162,2645,1803,2034,,Barishal||Mehendiganj||Jangalia,7,122,9905.0,57.377049180327866,66.41090358404846,24.31095406360424,0.0,9.015648662291772,66.41090358404846,24.31095406360424,17360,0.24769585253456222,0.24769585253456222,38.624582421380026,40.5425642207119,1.0057348085500781,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,বিদ্যানন্দপুর,Barishal,Mehendiganj,Bidyanandanpur,Bidyanandanpur,0.907,0.88,13873,13728,বিদ্যানন্দপুর,13873,5256,5517,13291,571,7,0,0,4,1807,3449,3423,2171,1444,1578,,Barishal||Mehendiganj||Bidyanandanpur,7,122,7603.0,55.38315850815851,50.74312771274497,34.69683019860582,0.0,14.310140733920822,50.74312771274497,34.69683019860582,13869,4.1675679573148745,4.117095681015214,37.886542204281696,39.76789447127514,1.0105623543123543,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,লতা,Barishal,Mehendiganj,Lata,Lata,0.889,0.857,15866,15615,লতা,15866,5995,6284,15095,765,2,0,0,4,2316,3679,3729,2479,1794,1869,,Barishal||Mehendiganj||Lata,6,122,8465.0,54.21069484470061,50.667454223272294,42.97696396928529,0.0,6.036621382161843,50.667454223272294,42.97696396928529,15862,4.835455806329593,4.822847055856765,37.78520105886802,39.606706164124546,1.0160742875440283,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,দড়িরচর খাজুরিয়া,Barishal,Mehendiganj,Darichar Khajuria,Darichar Khajuria,0.857,0.812,10183,10098,দড়িরচর খাজুরিয়া,10183,3673,3857,10146,30,4,0,0,3,1215,2458,2877,1533,1001,1099,,Barishal||Mehendiganj||Darichar Khajuria,3,122,4559.0,45.14755397108338,57.97323974555824,16.36323755209476,0.0,25.26869927615705,57.97323974555824,16.36323755209476,10180,0.33398821218074654,0.29469548133595286,36.069920455661396,37.87685357949524,1.0084175084175084,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,চর এক্ররিয়া,Barishal,Mehendiganj,Char Ekkaria,Char Ekkaria,0.819,0.762,24794,24540,চর এক্ররিয়া,24794,9520,10002,23953,836,4,0,0,1,3320,6200,6176,3691,2520,2886,,Barishal||Mehendiganj||Char Ekkaria,9,122,14264.0,58.12550937245314,55.30005608524958,26.549355019629836,0.0,17.90521592821088,55.30005608524958,26.549355019629836,24793,3.3880530794982455,3.3719194934053967,38.396386222473176,40.340404936678226,1.0103504482477588,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,শ্রীপুর,Barishal,Mehendiganj,Sreepur,Sreepur,0.785,0.714,11214,11224,শ্রীপুর,11214,4187,4487,10901,309,0,0,0,4,1344,2843,2833,1755,1171,1268,,Barishal||Mehendiganj||Sreepur,3,122,6114.0,54.47255880256593,44.84789008832188,49.47661105659143,0.0,5.397448478900883,44.84789008832188,49.47661105659143,11210,2.7564674397859052,2.7564674397859052,37.33725700017835,40.01248439450686,0.9991090520313614,Barishal,False,1,True,True,BNP
union,বরিশাল,মেহেন্দীগঞ্জ,উওর উলানিয়া,Barishal,Mehendiganj,Ulania,Ulania,0.703,0.75,19324,34285,উওর উলানিয়া,19324,7606,7940,18602,715,3,0,0,4,2873,4733,4526,2811,2030,2351,,Barishal||Mehendiganj||Ulania,12,122,18597.0,54.24238004958437,47.83567242028284,48.29273538742808,0.0,3.3607571113620476,47.83567242028284,48.29273538742808,19320,3.7163561076604554,3.7008281573498967,39.36038087352515,41.088801490374664,0.563628408925186,Barishal,False,1,True,True,BNP
union,বরিশাল,মুলাদী,বাটামারা,Barishal,Muladi,Batamara,Batamara,0.997,1.0,23265,22988,বাটামারা,23265,8888,9355,23001,259,3,1,0,1,3159,5729,5711,3449,2572,2645,,Barishal||Muladi||Batamara,9,121,10024.0,43.60535931790499,46.099361532322426,0.0,0.0,9.088188347964884,46.099361532322426,30.616520351157224,23264,1.1305020632737277,1.1133081155433286,38.2033096926714,40.210616806361486,1.0120497650948321,Barishal,False,1,False,True,BNP
union,বরিশাল,মুলাদী,মুলাদী,Barishal,Muladi,Muladi,Muladi,0.997,1.0,20907,20656,মুলাদী,20907,7290,7754,20676,192,27,0,0,12,2722,4568,5488,3299,2374,2455,,Barishal||Muladi||Muladi,9,121,10966.0,53.08869093725794,52.45303665876345,0.0,0.0,14.53583804486595,52.45303665876345,28.396863031187305,20895,1.0480976310122039,0.9188801148600143,34.86870426173052,37.088056631750135,1.0121514329976762,Barishal,False,1,False,True,BNP
union,বরিশাল,মুলাদী,গাছুয়া,Barishal,Muladi,Gachhua,Gachhua,0.947,0.933,17383,17200,গাছুয়া,17383,6595,6958,17202,169,6,0,0,6,2367,4228,4254,2551,1922,2059,,Barishal||Muladi||Gachhua,7,121,9113.0,52.98255813953488,51.67343355645781,0.0,0.0,17.732909031054536,51.67343355645781,24.657083287611105,17377,1.007078321919779,0.9725499223111009,37.93936604728758,40.02761318529598,1.010639534883721,Barishal,False,1,False,True,BNP
union,বরিশাল,মুলাদী,চরকালেখা,Barishal,Muladi,Char Kalekhan,Char Kalekhan,0.929,0.909,19978,19740,চরকালেখা,19978,7510,7973,19047,909,12,0,0,10,2572,4938,4802,3062,2210,2393,,Barishal||Muladi||Char Kalekhan,9,121,10038.0,50.851063829787236,49.82068141063957,0.0,0.0,12.372982665869696,49.82068141063957,30.663478780633593,19968,4.6123798076923075,4.552283653846154,37.591350485534086,39.908899789768746,1.0120567375886524,Barishal,False,1,False,True,BNP
union,বরিশাল,মুলাদী,নাজিরপুর,Barishal,Muladi,Nazirpur,Nazirpur,0.902,0.875,22858,22515,নাজিরপুর,22858,8577,9033,22774,69,11,0,0,4,3198,5379,5645,3552,2473,2611,,Barishal||Muladi||Nazirpur,9,121,11804.0,52.427270708416614,51.753642832937985,0.0,0.0,11.37749915282955,51.753642832937985,28.083700440528634,22854,0.3500481316180975,0.3019165135206091,37.52296788870417,39.51789307900954,1.0152342882522762,Barishal,False,1,False,True,BNP
union,বরিশাল,মুলাদী,কাজিরচর,Barishal,Muladi,Kazirchar,Kazirchar,0.863,0.824,21397,21039,কাজিরচর,21397,7692,8143,21022,351,16,0,0,8,2796,4896,5404,3366,2433,2500,,Barishal||Muladi||Kazirchar,9,121,11097.0,52.74490232425496,51.23006217896729,0.0,0.0,10.164909434982428,51.23006217896729,26.340452374515635,21389,1.715835242414325,1.6410304362055261,35.94896480815068,38.056736925737255,1.017016017871572,Barishal,False,1,False,True,BNP
union,বরিশাল,মুলাদী,সফিপুর,Barishal,Muladi,Safipur,Safipur,0.783,0.714,36257,35845,সফিপুর,36257,14637,15400,36052,173,17,0,0,15,4868,9769,8751,5341,3738,3789,,Barishal||Muladi||Safipur,13,121,17835.0,49.75589343004603,43.85197645079899,0.0,0.0,9.010372862349314,43.85197645079899,41.46902158676759,36242,0.5242536283869543,0.4773467247944374,40.37013542212538,42.474556637339,1.0114939322081182,Barishal,False,1,False,True,BNP
union,বরিশাল,বাবুগঞ্জ,কেদারপুর,Barishal,Babuganj,Kedarpur,Kedarpur,0.975,1.0,21807,19649,কেদারপুর,21807,7636,8058,21572,232,2,0,0,1,2716,4920,5615,3473,2509,2574,,Barishal||Babuganj||Kedarpur,8,121,9518.0,48.44012417934755,44.09539819289767,0.0,0.0,4.864467325068292,44.09539819289767,41.689430552637106,21806,1.073099147023755,1.0639273594423553,35.016279176411246,36.951437611776036,1.1098274721359866,Barishal,False,1,False,True,BNP
union,বরিশাল,বাবুগঞ্জ,চাঁদপাশা,Barishal,Babuganj,Chandpasha,Chandpasha,0.957,0.947,27039,26671,চাঁদপাশা,27039,9323,9853,26377,652,5,0,0,5,3103,6220,6648,4318,3304,3445,,Barishal||Babuganj||Chandpasha,9,121,13943.0,52.27775486483446,45.779244065122285,0.0,0.0,12.178153912357455,45.779244065122285,33.500681345478014,27034,2.4302729895686914,2.411777761337575,34.479825437331264,36.43995709900514,1.0137977578643471,Barishal,False,1,False,True,BNP
union,বরিশাল,বাবুগঞ্জ,দেহেরগতি,Barishal,Babuganj,Dehergati,Dehergati,0.952,0.941,21769,21464,দেহেরগতি,21769,7567,7959,21043,719,6,0,0,1,2601,4966,5333,3543,2691,2635,,Barishal||Babuganj||Dehergati,9,121,11529.0,53.71319418561312,47.53230982739179,0.0,0.0,5.525197328476017,47.53230982739179,38.312082574377655,21768,3.330576993752297,3.3030135979419333,34.760439156598835,36.56116495934586,1.0142098397316437,Barishal,False,1,False,True,BNP
union,বরিশাল,বাবুগঞ্জ,মাধবপাশা,Barishal,Babuganj,Madhabpasa,Madhabpasa,0.922,0.9,28423,28103,মাধবপাশা,28423,10063,10579,26009,2401,7,1,0,5,3510,6553,6702,4726,3515,3415,,Barishal||Babuganj||Madhabpasa,9,121,16000.0,56.933423477920506,37.51875,0.0,0.0,3.6375,37.51875,49.71875,28418,8.477021606024351,8.448870434231825,35.40442599303381,37.21985715793547,1.0113866846955841,Barishal,False,1,False,True,BNP
union,বরিশাল,বাবুগঞ্জ,রহমতপুর,Barishal,Babuganj,Rahmatpur,Rahmatpur,0.902,0.875,25271,24874,রহমতপুর,25271,9084,9603,23833,1426,6,1,0,5,3072,6012,6262,4109,3050,2766,,Barishal||Babuganj||Rahmatpur,9,121,13184.0,53.00313580445445,44.82706310679612,0.0,0.0,10.368628640776699,44.82706310679612,35.47481796116505,25266,5.671653605636033,5.643948389139555,35.94634165644415,38.000079142099636,1.0159604406207285,Barishal,False,1,False,True,BNP
union,বরিশাল,বাকেরগঞ্জ,দূর্গাপাশা,Barishal,Bakerganj,Durgapasha,Durgapasha,0.998,1.0,11670,11573,দূর্গাপাশা,11670,4286,4502,10995,671,1,0,0,3,1626,2660,2997,1805,1326,1256,,Barishal||Bakerganj||Durgapasha,5,124,6111.0,52.80394020565108,53.984617902143675,37.35886107020128,0.0,8.411062019309442,53.984617902143675,37.35886107020128,11667,5.759835433273335,5.751264249592869,36.72664952870608,38.57754927163668,1.0083815778104208,Barishal,False,1,True,True,BNP
