district_en,upazila_en,district_bn,upazila_bn,voters,u35,first_time,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65p,muslim,hindu,indigenous,christian,buddhist,unknown,registered,valid_votes_cast,turnout,bnp_share,jamaat_share,ncp_share,iab_share,km_share,independent_share,bnp_coalition_share,jamaat_coalition_share,leading_coalition,u35_pct,first_time_pct,minority_pct,hindu_pct,roll_ratio,ok
Munshiganj,Sirajdikhan,মুস্পীগঞ্জ,সিরাজদিখান,274017,89231,93669,30527,58704,69483,51543,34354,29406,195065,44078,2434,1722,2,30716,269989,154045,57.05602820855665,61.62809568632542,31.570644941413224,0.0,2.2714141971501833,0.0,4.290953942029926,61.62809568632542,31.570644941413224,BNP-led Coalition,32.56403799764248,34.18364554024021,19.825648065564877,18.116653856745348,1.0149191263347763,1
Meherpur,Gangni,মেহেরপুর,গাংনী,270679,80737,85174,29273,51464,69867,53696,36830,29549,236552,5638,97,153,1,28238,267563,181904,67.98548379260211,46.97807634796376,52.03733837628639,0.0,0.0,0.0,0.0,46.97807634796376,52.03733837628639,Jamaat-led Coalition,29.827581748122313,31.46679276929499,2.429044592292558,2.3255142488275498,1.011645855368642,1
Meherpur,Mujibnagar,মেহেরপুর,মুজিবনগর,89193,28234,29471,10758,17476,20588,17478,12999,9894,74266,7619,42,33,1,7232,88186,65344,74.09792937654503,41.163687561214495,57.73445151811949,0.0,0.0,0.0,0.0,41.163687561214495,57.73445151811949,Jamaat-led Coalition,31.654950500599824,33.04183063693339,9.388611656763583,9.295884628054807,1.0114190461070918,1
Meherpur,Meherpur Sadar,মেহেরপুর,মেহেরপুর সদর,226622,67824,71157,24625,43199,54864,45204,33149,25581,195061,6233,152,71,0,25105,225269,163075,72.39123004052932,47.76268588072973,51.34753947570137,0.0,0.0,0.0,0.0,47.76268588072973,51.34753947570137,Jamaat-led Coalition,29.9282505670235,31.39898156401409,3.20369993598555,3.093039296932765,1.006006152644172,1
Moulvibazar,Kamalganj,মৌলভীবাজার,কমলগঞ্জ,220693,82113,86564,25277,56836,51835,36737,27411,22594,137683,44880,20752,252,1,17125,218375,119475,54.71093302804808,70.38711027411593,0.0,1.095626700146474,0.0,18.422264071981587,9.807072609332495,70.38711027411593,1.095626700146474,BNP-led Coalition,37.20688920808544,39.22371801552383,32.365106500039296,22.046687102098563,1.0106147681740123,1
Moulvibazar,Kulaura,মৌলভীবাজার,কুলাউড়া,303018,110861,116908,35552,75309,74508,52587,36817,28240,211449,47164,13966,294,19,30126,297429,161450,54.281862225943,41.94549396097863,31.683493341591824,0.0,0.3109321771446268,0.0,25.406627438835553,41.94549396097863,31.683493341591824,BNP-led Coalition,36.58561537598427,38.58120639697972,22.51550063761488,17.28302771792504,1.0187910392059951,1
Moulvibazar,Juri,মৌলভীবাজার,জুড়ী,123710,47065,49780,15366,31699,30369,20334,14685,11257,76452,23638,13831,405,0,9384,114570,64176,56.01466352448285,62.06369982547993,33.509411618050365,0.0,0.0,0.0,3.354836699077537,62.06369982547993,33.509411618050365,BNP-led Coalition,38.04462048338857,40.239269258750305,33.12807235449504,20.67596172349247,1.0797765558174042,1
Moulvibazar,Baralekha,মৌলভীবাজার,বড়লেখা,214090,80321,84392,26295,54026,51443,35559,25893,20873,162226,25897,6396,214,0,19357,216683,121080,55.87886451636723,47.65774694416915,47.996366038982494,0.0,0.0,0.0,3.470432771721176,47.65774694416915,47.996366038982494,Jamaat-led Coalition,37.51739922462516,39.418935961511515,16.693113134394274,13.298721839647106,0.988033209804184,1
Moulvibazar,Moulvibazar Sadar,মৌলভীবাজার,মৌলভীবাজার সদর,289369,99461,105176,31834,67627,71743,50649,35615,31893,210223,47058,1956,81,8,30043,285376,138896,48.671226732451224,68.69168298583112,29.080031102407556,0.0,0.0,1.578879161386937,0.0,68.69168298583112,29.080031102407556,BNP-led Coalition,34.37168459648407,36.34667155085721,18.93485419896193,18.146271488396845,1.0139920666068625,1
Moulvibazar,Rajnagar,মৌলভীবাজার,রাজনগর,196832,69074,72829,21467,47607,48483,34252,24409,20611,137158,36856,7425,43,0,15350,194082,97803,50.39261755340526,61.27828389722197,35.79235810762451,0.0,0.0,2.156375571301494,0.0,61.27828389722197,35.79235810762451,BNP-led Coalition,35.09287107787352,37.00058933506747,24.423358790403455,20.308350139407764,1.0141692686596386,1
Moulvibazar,Sreemangal,মৌলভীবাজার,শ্রীমঙ্গল,267179,95062,100173,29815,65247,65395,46291,33317,27095,143009,70084,32910,586,9,20581,264683,139397,52.665641541013215,61.34493568728165,0.0,2.127735891016306,0.0,19.497550162485563,16.623743696062327,61.34493568728165,2.127735891016306,BNP-led Coalition,35.579892132240936,37.49284187754277,42.00723444634587,28.420344041719723,1.009430148517283,1
Jashore,Keshabpur,যশোর,কেশবপুর,228828,75558,79728,26718,48840,55278,41798,30740,25454,172682,42341,74,52,0,13679,226423,173231,76.50768693993102,45.78914859349654,52.54140425212577,0.0,0.7360114529154712,0.0,0.0,45.78914859349654,52.54140425212577,Jamaat-led Coalition,33.019560543290154,34.84188997849913,19.73841384342944,19.67984977852558,1.01062171245854,1
Jashore,Chaugachha,যশোর,চৌগাছা,206958,69246,73514,24340,44906,51288,37461,27167,21794,171797,16749,58,83,0,18271,205886,147969,71.86938402805436,45.60144354560752,51.56012408004379,0.0,2.251823016983287,0.0,0.3852158222330353,45.60144354560752,51.56012408004379,Jamaat-led Coalition,33.45896268808164,35.521216865257685,8.95133210025068,8.87660517152745,1.005206764908736,1
Jashore,Jhikargachha,যশোর,ঝিকরগাছা,275553,87184,92600,32175,55009,70888,50310,37822,29346,231078,17412,84,125,0,26854,271670,181901,66.95660175948761,42.64957311944409,55.62311367172253,0.0,1.2990582789539364,0.0,0.238591321652987,42.64957311944409,55.62311367172253,Jamaat-led Coalition,31.639648270931545,33.60515037034617,7.085271754208903,7.001234423942195,1.014293076158575,1
Jashore,Manirampur,যশোর,মনিরামপুর,374234,121058,128434,41323,79735,90865,68110,51382,42816,280878,68704,166,54,0,24432,369078,277937,75.3057619256634,19.578177788491637,46.987626692379926,0.0,1.5751771084814183,0.0,31.069630887575244,19.578177788491637,46.987626692379926,Jamaat-led Coalition,32.34820994351128,34.31916928980264,19.7037181033842,19.64082538121566,1.013969946732127,1
Jashore,Jashore Sadar,যশোর,যশোর সদর,613208,195861,206581,65591,130270,152981,112336,82211,69810,475060,64443,341,301,14,73049,639792,427075,66.752163203041,48.71556518175965,46.68336943159866,0.0,3.1647837030966457,0.0051513200257566,0.0266932037698296,48.71556518175965,46.68336943159866,BNP-led Coalition,31.94038564402291,33.68856896844138,12.051821778402283,11.930376055939083,0.9584489959236752,1
Jashore,Sharsha,যশোর,শার্শা,311574,103060,108793,34790,68270,83061,56456,39561,29429,271452,10676,116,98,10,29222,308417,213480,69.21797436587477,43.561457747798386,54.98266816563613,0.0,0.8155330710136781,0.0,0.0,43.561457747798386,54.98266816563613,Jamaat-led Coalition,33.07721440171516,34.91722672623518,3.860429534765116,3.781095936986457,1.0102361413281369,1
Rangpur,Kaunia,রংপুর,কাউনিয়া,214253,73477,78482,26696,46781,55207,36846,26231,22491,182872,15495,80,39,1,15766,199665,131013,65.61640748253325,50.1934922488608,0.0,41.08294596719409,2.039492264126461,0.0831978505949791,0.0915939639577751,50.1934922488608,41.08294596719409,BNP-led Coalition,34.29450229401689,36.63052559357395,7.86701396061203,7.806556600684176,1.0730623794856384,1
Rangpur,Gangachara,রংপুর,গংগাচড়া,250980,89738,94737,34642,55096,63570,42577,29182,25811,207666,24400,533,44,1,18336,248632,144447,58.09670517069404,33.46694635402604,64.65347151550395,0.0,1.463512568623786,0.0,0.0,33.46694635402604,64.65347151550395,Jamaat-led Coalition,35.75504024225038,37.74683241692565,10.73657605612008,10.488127783222437,1.0094436757939445,1
Rangpur,Taraganj,রংপুর,তারাগঞ্জ,126352,44575,47176,16368,28207,31669,22203,15111,12793,95397,17860,259,26,0,12810,125395,81024,64.61501654770925,27.27586887835703,53.164494470774095,0.0,3.6569411532385465,0.0,0.0,27.27586887835703,53.164494470774095,Jamaat-led Coalition,35.27842851715842,37.336963403824235,15.980870514875551,15.72986207746913,1.0076318832489333,1
Rangpur,Pirganj,রংপুর,পীরগঞ্জ,355727,118174,124794,45080,73094,83751,63143,46120,44533,295898,34411,4660,56,0,20702,352852,239898,67.98827837166857,48.73696320936398,49.55856238901533,0.0,0.8645340936564707,0.0,0.2221777588808577,48.73696320936398,49.55856238901533,Jamaat-led Coalition,33.220419029199356,35.08139668903401,11.678829938064323,10.271173793000523,1.008147892034054,1
Rangpur,Pirgachha,রংপুর,পীরগাছা,297312,95528,100875,34812,60716,74924,52477,38208,36169,248850,27558,274,60,1,20569,292692,187241,63.97202520055212,35.65832269641798,0.0,49.59811152471948,0.896705315609295,0.1169615629055602,0.0859854412228091,35.65832269641798,49.59811152471948,Jamaat-led Coalition,32.130556452480896,33.929003874717466,10.079026389104692,9.957975450146888,1.0157845106801688,1
Rangpur,Badarganj,রংপুর,বদরগঞ্জ,254551,84965,90184,31557,53408,63566,45281,32756,27982,197051,31329,2190,53,0,23928,252407,172850,68.48066812727063,33.417413942724906,52.71102111657507,0.0,1.6586635811397166,0.0,0.0,33.417413942724906,52.71102111657507,Jamaat-led Coalition,33.378379971007774,35.428656732835464,14.557091010003338,13.584508049934309,1.0084942176722516,1
Rangpur,Mithapukur,রংপুর,মিঠাপুকুর,469140,148436,158536,54777,93659,113970,84665,63248,58814,390287,40447,5228,80,1,33097,464741,308813,66.44840889871993,37.00070916703636,56.39302749560414,0.0,0.7681023791096877,0.0,0.0812789617017418,37.00070916703636,56.39302749560414,Jamaat-led Coalition,31.640022168222707,33.79289764249478,10.493460507335286,9.275920035409351,1.0094654872283702,1
Rangamati,Kawkhali,রাঙ্গামাটি,কাউখালী,53476,19923,20898,7564,12359,13371,9315,5787,5077,18061,2880,28820,6,771,2938,53054,31239,58.88151694499943,60.58132462626845,0.0,0.0,1.0915842376516534,7.11930599571049,29.7448701943084,60.58132462626845,7.11930599571049,BNP-led Coalition,37.25596529284165,39.07921310494427,64.26253512208635,5.6986821797459335,1.007954159912542,1
Rangamati,Kaptai,রাঙ্গামাটি,কাপ্তাই,35482,11930,12685,4226,7704,8755,6124,4631,4042,14960,2952,14385,15,389,2781,50289,24512,48.74226968124242,83.82016971279373,0.0,0.0,1.0239882506527416,11.631037859007831,1.2442885117493472,83.82016971279373,11.631037859007831,BNP-led Coalition,33.62268192322868,35.7505213911279,54.25216354239931,9.027246873184309,0.7055618524925928,1
Rangamati,Jurachhari,রাঙ্গামাটি,জুরাছড়ি,20973,7676,8099,3220,4456,5182,3621,2307,2187,289,347,20198,1,14,124,20904,11385,54.463260619977035,95.92446201141853,0.0,0.0,0.2810715854194115,0.6148440931049627,1.756697408871322,95.92446201141853,0.6148440931049627,BNP-led Coalition,36.599437371859054,38.61631621608735,98.61384239052232,1.6643484099956831,1.003300803673938,1
Rangamati,Naniarchar,রাঙ্গামাটি,নানিয়ারচর,40959,14821,15447,5841,8980,9196,7117,4459,5364,4959,2278,32916,1,82,723,40730,17677,43.40044193469188,37.082084064038014,0.0,0.0,1.6631781410872886,4.259772585846014,55.04893364258641,37.082084064038014,4.259772585846014,Independent,36.18496545325814,37.71332307917674,87.67521622427677,5.661596580176956,1.0056223913577216,1
Rangamati,Barkal,রাঙ্গামাটি,বরকল,42072,15594,16320,6188,9406,9643,6907,4595,5332,7721,935,32469,1,26,920,41656,21338,51.224313424236605,89.28203205548786,0.0,0.0,1.5840284937669884,5.309775986502952,2.310432092979661,89.28203205548786,5.309775986502952,BNP-led Coalition,37.06503137478608,38.7906446092413,81.2378499222395,2.2720645412130636,1.009986556558479,1
Rangamati,Baghaichhari,রাঙ্গামাটি,বাঘাইছড়ি,81244,30199,31633,11726,18473,19218,13969,9021,8837,16599,2160,60580,1,163,1741,80596,43154,53.54360017866892,79.73536636233025,0.0,0.0,0.479677434305047,4.180377253557029,14.79353014784261,79.73536636233025,4.180377253557029,BNP-led Coalition,37.17074491654768,38.93579833587711,79.12154258329875,2.716878608354402,1.0080401012457194,1
Rangamati,Belaichhari,রাঙ্গামাটি,বিলাইছড়ি,24656,9358,9739,3902,5456,5938,4022,2605,2733,2048,582,21518,1,189,318,24515,11926,48.64776667346523,91.28794231091732,0.0,0.0,0.4527922186818715,3.0605399966459834,2.582592654704008,91.28794231091732,3.0605399966459834,BNP-led Coalition,37.95425048669695,39.499513303049966,91.58517544580492,2.3913222121784865,1.0057515806648991,1
Rangamati,Rangamati Sadar,রাঙ্গামাটি,রাঙ্গামাটি সদর,104803,33546,35355,11415,22131,25980,19985,13037,12255,31752,13704,50235,33,2362,6717,103274,48790,47.24325580494607,81.83849149415865,0.0,0.0,0.9284689485550318,7.546628407460545,7.212543554006968,81.83849149415865,7.546628407460545,BNP-led Coalition,32.00862570727937,33.73472133431295,67.62840772383419,13.971412841791896,1.0148052752871004,1
Rangamati,Rajasthali,রাঙ্গামাটি,রাজস্থালী,21717,7733,8135,2801,4932,5030,3867,2656,2431,4035,1969,14810,3,172,728,21625,12076,55.84277456647399,90.28651871480622,0.0,0.0,0.935740311361378,5.407419675389201,0.6873136800264988,90.28651871480622,5.407419675389201,BNP-led Coalition,35.60804899387576,37.45913339779896,80.77564438515412,9.38110438801277,1.0042543352601156,1
Rangamati,Langadu,রাঙ্গামাটি,লংগদু,68151,28155,29447,11129,17026,15931,10546,6817,6700,44695,1605,17838,4,59,3950,67264,38501,57.238641769743104,72.02150593491078,0.0,0.0,3.8518480039479495,21.404638840549595,1.768785226357757,72.02150593491078,21.404638840549595,BNP-led Coalition,41.31267332834441,43.208463558861936,30.382704319247363,2.4999610597965765,1.0131868458610849,1
Rajbari,Kalukhali,রাজবাড়ী,কালুখালী,143367,49173,51872,17002,32171,36062,24598,16960,16572,107272,25457,245,51,0,10342,141418,88125,62.31526396922598,64.50269503546099,0.0,20.399432624113476,2.7302127659574467,0.0839716312056737,11.45645390070922,64.50269503546099,20.399432624113476,BNP-led Coalition,34.29868798259014,36.18126905075785,19.359518887427175,19.13700432249577,1.0137818382384138,1
Rajbari,Goalanda,রাজবাড়ী,গোয়ালন্দ,107123,36441,38147,13243,23198,27520,18451,12392,12317,86135,11295,40,27,0,9626,106203,60767,57.2177810419668,58.57290963845508,33.06399855184557,0.0,0.0,0.0,0.0,58.57290963845508,33.06399855184557,BNP-led Coalition,34.01790465166211,35.610466473119686,11.65369190846898,11.584971845287548,1.008662655480542,1
Rajbari,Pangsha,রাজবাড়ী,পাংশা,225756,75539,79668,27198,48341,58165,38741,27006,26301,168461,40055,55,75,0,17110,222298,142826,64.24979082132992,68.29708876535085,0.0,14.099673728872894,2.21598308431238,0.0854186212594345,14.76551888311652,68.29708876535085,14.099673728872894,BNP-led Coalition,33.460461737451055,35.28942752352097,19.259894749959265,19.197588259540083,1.0155556955078318,1
Rajbari,Baliakandi,রাজবাড়ী,বালিয়াকান্দি,190265,63827,67447,22055,41772,46704,32889,23582,23260,129784,48666,276,58,0,11481,187891,117767,62.678361390380594,68.32049725305052,0.0,23.077772211230652,2.371632121052587,0.0815168935270491,4.978474445303013,68.32049725305052,23.077772211230652,BNP-led Coalition,33.5463695372244,35.448979055527815,27.407374261678896,27.220556649364596,1.0126349851775764,1
Rajbari,Rajbari Sadar,রাজবাড়ী,রাজবাড়ী সদর,322575,107539,113396,37174,70365,80938,56750,40277,37066,248045,47218,300,72,0,26940,321842,203376,63.191255336469446,58.17303909999213,38.78235386672961,0.0,0.0039336008181889,0.3225552670914955,0.0009834002045472,58.17303909999213,39.1049091338211,BNP-led Coalition,33.33767340928466,35.15337518406572,16.0975527254892,15.97172188678607,1.002277515053971,1
Rajshahi,Godagari,রাজশাহী,গোদাগাড়ী,296595,109840,115284,42265,67575,70366,51953,36878,27556,233831,15868,13762,47,1,33086,294300,211948,72.01766904519198,48.75535508709684,50.70111536792043,0.0,0.0,0.0,0.1627757751901409,48.75535508709684,50.70111536792043,Jamaat-led Coalition,37.0336654360323,38.86916502301118,11.262613421173471,6.021805706825953,1.0077981651376149,1
Rajshahi,Charghat,রাজশাহী,চারঘাট,187155,61891,65109,22341,39550,45724,35949,25151,18440,156342,10446,327,33,2,20005,184881,129624,70.11212617846074,63.22054557797939,35.344534962661236,0.0,0.4165895204591742,0.0,0.0,63.22054557797939,35.344534962661236,BNP-led Coalition,33.06938099436296,34.78881141299992,6.466048459467544,6.249476518097517,1.0122998036574875,1
Rajshahi,Tanore,রাজশাহী,তানোর,171870,58977,62196,21507,37470,43843,32667,21498,14885,125771,16709,11342,31,1,18016,170401,128972,75.68734925264523,50.921130167788355,48.32366715256025,0.0,0.0,0.0,0.2364854386998728,50.921130167788355,48.32366715256025,BNP-led Coalition,34.31488916041194,36.18781637283994,18.2530190960261,10.86029612489763,1.0086208414269868,1
Rajshahi,Durgapur,রাজশাহী,দূর্গাপুর,164318,52455,55190,19478,32977,38582,32091,24099,17090,134497,11346,1771,37,0,16667,163115,101158,62.016368819544496,72.0071571205441,24.918444413689475,0.0,0.1996876173906166,0.0,2.5524427133790706,72.0071571205441,24.918444413689475,BNP-led Coalition,31.922856899426723,33.58731240643143,8.908845859492994,7.684336712924396,1.007375164761058,1
Rajshahi,Paba,রাজশাহী,পবা,273024,96420,101213,36243,60177,67705,51258,34293,23346,228821,9967,1266,89,0,32881,271473,206317,75.99908646532067,55.40794020851408,43.180639501349866,0.0,0.4110179965780813,0.0,0.2268354037718656,55.40794020851408,43.180639501349866,BNP-led Coalition,35.31557665260197,37.071099976558834,4.714690830047097,4.150443693965679,1.00571327535335,1
Rajshahi,Puthia,রাজশাহী,পুঠিয়া,188853,60998,64284,22281,38717,47120,36092,25803,18839,151222,15704,1884,49,1,19993,187097,134892,72.09736126180537,59.18512587848056,35.08584645494173,0.0,0.3024641935770839,0.0,4.9787978530972925,59.18512587848056,35.08584645494173,BNP-led Coalition,32.299195670706844,34.03917332528474,10.445339334359824,9.300011844131234,1.0093855059140446,1
Rajshahi,Bagmara,রাজশাহী,বাগমারা,319895,99865,105413,36191,63674,79626,64588,44085,31731,255656,27755,8645,44,0,27795,316521,224580,70.95263821357824,48.38543058152997,50.56861697390685,0.0,0.2872027785199038,0.0,0.0,48.38543058152997,50.56861697390685,Jamaat-led Coalition,31.21805592460026,32.95237499804623,12.476549127011298,9.501882916809311,1.0106596402766326,1
Rajshahi,Bagha,রাজশাহী,বাঘা,169783,57027,59844,20830,36197,39780,31986,22928,18061,141516,14031,598,29,0,13609,167995,113618,67.63177475520105,57.57010332869792,40.17409213328874,0.0,0.9206287736098152,0.0,0.0,57.57010332869792,40.17409213328874,BNP-led Coalition,33.5881684267565,35.24734514056178,9.385685197279956,8.984209919704945,1.0106431739039852,1
Rajshahi,Mohanpur,রাজশাহী,মোহনপুর,150561,49936,52808,17838,32098,37003,29680,20027,13913,120647,9573,777,53,0,19511,149364,110781,74.16847433116413,55.29287513201722,42.883707494967545,0.0,0.2626804235383324,0.0,0.6156290338595969,55.29287513201722,42.883707494967545,BNP-led Coalition,33.16662349479613,35.07415598993099,7.938191529950401,7.304845478824876,1.0080139792721137,1
Lakshmipur,Kamalnagar,লক্ষ্মীপুর,কমলনগর,189441,74850,78125,24094,50756,49355,29614,18223,17399,157787,4267,154,24,1,27208,186264,102017,54.770111239960485,54.8065518492016,24.754697746454024,0.0,12.870403952282462,0.0,0.6626346589293941,54.8065518492016,24.754697746454024,BNP-led Coalition,39.510982311115335,41.23975274623761,2.7405028570019665,2.630167721733556,1.0170564360262853,1
Lakshmipur,Ramganj,লক্ষ্মীপুর,রামগঞ্জ,281248,99743,104931,30380,69363,69151,47246,34376,30726,239236,10750,406,93,7,30756,271062,151745,55.98165733300869,55.19984183992883,0.0,37.156413720386176,7.024943161224423,0.0,0.1924280865926389,55.19984183992883,37.156413720386176,BNP-led Coalition,35.464429969279784,37.30906530890886,4.493556680452869,4.291554221292496,1.0375781186591997,1
Lakshmipur,Ramgati,লক্ষ্মীপুর,রামগতী,228367,90969,94723,30828,60141,55697,35348,21929,24423,183880,10810,102,31,2,33542,231305,130306,56.335141912193855,45.790677328749254,35.2286157199208,0.5663591853022885,6.054210857519991,0.0,0.7390296686261569,45.790677328749254,35.79497490522309,BNP-led Coalition,39.834564538659265,41.47840975272259,5.617862184011292,5.548569228795072,0.9872981561142214,1
Lakshmipur,Raipur,লক্ষ্মীপুর,রায়পুর,263654,93216,98222,30270,62946,66862,44675,30439,28436,216668,12747,275,85,5,33874,257896,148596,57.61857492942892,52.40046838407494,44.81479986002315,0.0,1.8782470591402192,0.0,0.0,52.40046838407494,44.81479986002315,BNP-led Coalition,35.35542794723388,37.254128516919906,5.706327791800853,5.547480198450692,1.022326829419611,1
Lakshmipur,Lakshmipur Sadar,লক্ষ্মীপুর,লক্ষীপুর সদর,673499,247549,260063,83968,163581,165909,109908,74978,75143,555348,26267,1399,166,2,90317,660671,392474,59.40536212426457,51.219698629718145,45.64251389900987,0.0,2.2549264409871737,0.0,0.0,51.219698629718145,45.64251389900987,BNP-led Coalition,36.75565962236024,38.6137173180658,4.772781052913156,4.5040827734738045,1.019416623402571,1
Lalmonirhat,Aditmari,লালমনিরহাট,আদিতমারী,206750,72276,76699,26249,46027,50747,34996,25202,23519,160943,34233,29,22,0,11523,205621,125728,61.14550556606572,46.55367141766353,40.26469839653856,0.0,4.108074573682871,0.0,0.8168427080682107,46.55367141766353,40.26469839653856,BNP-led Coalition,34.95816203143894,37.09746070133011,17.56109554518586,17.53497210939061,1.0054906843172633,1
Lalmonirhat,Kaliganj,লালমনিরহাট,কালীগঞ্জ,226190,81206,86050,29598,51608,54987,37566,27161,25266,169917,40717,48,29,0,15479,224722,146068,64.99942150746256,44.371114823233015,44.918804940164854,0.0,1.2021798066653888,0.0,1.6820932716269137,44.371114823233015,44.918804940164854,Jamaat-led Coalition,35.90167558247491,38.04323798576418,19.36016629411849,19.32362335141497,1.0065325157305471,1
Lalmonirhat,Patgram,লালমনিরহাট,পাটগ্রাম,190923,71801,75792,27423,44378,43553,33547,22720,19299,161472,10108,74,46,1,19222,189521,141062,74.43080186364571,51.19309239908693,45.216287873417365,0.0,0.8932242560009074,0.0,1.773688165487516,51.19309239908693,45.216287873417365,BNP-led Coalition,37.6073076580611,39.697679169089106,5.957449286841661,5.886977944216982,1.0073975971000575,1
Lalmonirhat,Lalmonirhat Sadar,লালমনিরহাট,লালমনিরহাট সদর,307675,102994,108731,38007,64987,76414,53258,39009,35995,235325,47891,210,59,4,24186,305835,201051,65.73838834665752,68.98299436461396,27.689989107241445,0.0,1.6254582170693008,0.0,0.0,68.98299436461396,27.689989107241445,BNP-led Coalition,33.47493296497928,35.33956285041034,16.989724469027017,16.893424436221512,1.0060163159873787,1
Lalmonirhat,Hatibandha,লালমনিরহাট,হাতীবান্ধা,212460,80543,85117,29186,51357,49429,34767,25423,22298,170047,26153,46,33,0,16181,210784,141551,67.15452785790193,46.246935733410574,45.601232064768176,0.0,0.6859718405380393,0.0,4.50862233399976,46.246935733410574,45.601232064768176,BNP-led Coalition,37.909724183375694,40.06260001882708,13.364649300230791,13.32440047075846,1.0079512676483984,1
Shariatpur,Gosairhat,শরিয়তপুর,গোসাইরহাট,154527,62297,65526,21110,41187,37048,23357,16047,15776,116135,13829,115,111,0,24337,153317,85747,55.927914060410785,61.38640418906784,30.616814582434372,0.0,7.104621736037412,0.0,0.0,61.38640418906784,30.616814582434372,BNP-led Coalition,40.314637571427646,42.40424003572191,10.795760043014056,10.62216760119825,1.0078921450328404,1
Shariatpur,Zajira,শরিয়তপুর,জাজিরা,189593,67573,71134,23728,43845,49797,31563,20285,20374,147849,12309,288,141,0,29006,187463,69779,37.2228119682284,34.258157898508145,0.0,0.16050674271629,6.650998151306267,43.79971051462474,14.207712922225884,34.258157898508145,43.79971051462474,Jamaat-led Coalition,35.6410837952878,37.51931769632845,7.932148928618132,7.665004016514413,1.0113622421491175,1
Shariatpur,Damudya,শরিয়তপুর,ডামুড্যা,114438,41109,43286,13971,27138,28694,18615,12993,13027,83005,9077,73,86,0,22197,112565,62386,55.4222005063741,52.48613470971051,43.21161799121598,0.0,3.245920559099798,0.0,0.0,52.48613470971051,43.21161799121598,BNP-led Coalition,35.92250825774655,37.824848389520966,10.01290098763023,9.840526447024642,1.0166392750855062,1
Shariatpur,Naria,শরিয়তপুর,নড়িয়া,236464,79719,84261,26516,53203,60497,40513,26652,29082,176145,30833,263,78,0,29145,233254,105246,45.120769633103826,56.996940501301715,36.497349067898064,0.0,3.5877848089238547,0.0,0.2584421260665488,56.996940501301715,36.497349067898064,BNP-led Coalition,33.71295419175858,35.63375397523513,15.036730835089886,14.87225001085284,1.013761821876581,1
Shariatpur,Bhedarganj,শরিয়তপুর,ভেদরগঞ্জ,248452,94466,99577,32215,62251,58669,39668,26453,29183,181601,22744,309,246,0,43552,244445,139624,57.118779275501645,64.21317252048358,31.65358391107546,0.0,3.0252678622586373,0.0,0.1282014553371913,64.21317252048358,31.65358391107546,BNP-led Coalition,38.02183117865825,40.07896897589877,11.370912640312348,11.100048804294778,1.0163922354721922,1
Shariatpur,Shariatpur Sadar,শরিয়তপুর,শরিয়তপুর সদর,205485,75033,79057,25978,49055,51743,34218,23174,21317,159512,23099,149,104,4,22617,202896,95129,46.88559656178535,55.48150406290406,0.0,0.2691082635158574,6.3440170715554665,32.16894953168855,5.190846114223843,55.48150406290406,32.16894953168855,BNP-led Coalition,36.51507409299949,38.47336788573375,12.772054159284291,12.631515628759542,1.0127602318429143,1
Sherpur,Nakla,শেরপুর,নকলা,187823,68680,72292,25139,43541,45350,31148,23005,19640,163000,4573,57,74,0,20119,185873,101403,54.55499184927343,59.223099908286734,39.09055945090382,0.0,1.3244184097117442,0.0,0.0,59.223099908286734,39.09055945090382,BNP-led Coalition,36.566341715338375,38.48942887718757,2.804942040738444,2.726828221151553,1.0104910342007716,1
Sherpur,Nalitabari,শেরপুর,নালিতাবাড়ী,251798,90553,95445,33180,57373,62704,41368,30002,27171,212064,9476,4043,145,0,26070,250011,128371,51.34614076980613,44.70402193641866,52.14807082596536,0.0,2.6516892444555236,0.0,0.0,44.70402193641866,52.14807082596536,Jamaat-led Coalition,35.962557287984815,37.90538447485683,6.053303090445137,4.197972781400623,1.007147685501838,1
Sherpur,Sherpur Sadar,শেরপুর,শেরপুর সদর,450103,165346,173181,57684,107662,107639,75901,53459,47758,376962,14364,447,150,0,58180,442181,264593,59.83816581897458,29.03931698873364,47.27713885099001,0.1681828317453598,0.0,0.0,23.238332079835825,29.03931698873364,47.27713885099001,Jamaat-led Coalition,36.73514728850952,38.47585996982913,3.8173314656195223,3.665005626105128,1.017915740386855,1
Satkhira,Ashashuni,সাতক্ষীরা,আশাশুনি,245854,81085,86048,27791,53294,59089,43925,32251,29504,173974,59978,589,44,8,11261,243659,164400,67.47134314759562,19.86557177615572,55.095498783454985,0.0,0.7232360097323601,0.0,23.864355231143552,19.86557177615572,55.095498783454985,Jamaat-led Coalition,32.98095617724341,34.99963392907986,25.84007195440614,25.56683276994625,1.0090084913752415,1
Satkhira,Kaliganj,সাতক্ষীরা,কালিগঞ্জ,256294,84644,89818,30140,54504,62723,44584,33965,30376,200922,39448,113,44,1,15766,254100,182479,71.81385281385282,12.980671748529968,50.19098087999167,0.0,0.706382652250396,0.0,35.82439623189518,12.980671748529968,50.19098087999167,Jamaat-led Coalition,33.0261340491779,35.044909361904686,16.466274196767113,16.400585378833235,1.0086343959071231,1
